G.species,Length_cm,body.mass.kg,sex,tag_id,tag_project_name,tag.type,num_det,days_det,num_stations,DI,ReleaseDate,release_latitude,release_longitude,days.at.liberty,mcp,bbk50,bbk95,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,Trophic.group2,subclass,superorder,order,family,Genus,species,IUCN_Scientific_name,size.at.mat,max.size,pup.size,length.weight.a,length.weight.b,habitat,habitat2,min.depth,max.depth,median.depth,range.depth,min.lat,max.lat,range.lat,area,age.mat,max.age,k,bearing.mode,trophic.mode,repro.coarse,mode,breeding.interval,development,litter.size,median.ED,Red.List.status.new,ecomorpho.compagno,ecomorphotype,lifestyle,ecomorph.life
Carcharhinus_plumbeus,153,42.19971924,F,129583865,FRDC WA commercial sharks,PassAcoustic,16058,543,28,0.279033916,8/12/11,-20.3372,115.599,1945.999998,2050843695,20027796.62,2683724746,0,0,0,0,244.8206697,0.247748099,3.821669937,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_plumbeus,Carcharhinus plumbeus,176,226.5,52.5,0.0014,3.34,Shelf,Pelagic,1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,live-bearing,matrotroph,matrotrophic_lb,Placental,2,12,7.9,18.47931729,VU,littoral,littoral,pelagic,LP
Carcharhinus_plumbeus,146,36.37778725,F,129583981,FRDC WA commercial sharks,PassAcoustic,43018,1086,22,0.546827795,6/30/11,-22.5607,113.6191,1985.999998,1858820098,1961801.419,115746283.7,0,0,0,0,84.08409672,0.152724639,1.382182643,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_plumbeus,Carcharhinus plumbeus,176,226.5,52.5,0.0014,3.34,Shelf,Pelagic,1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,live-bearing,matrotroph,matrotrophic_lb,Placental,2,12,7.9,18.47931729,VU,littoral,littoral,pelagic,LP
Carcharhinus_plumbeus,155,43.97331522,F,129584045,FRDC WA commercial sharks,PassAcoustic,20419,1088,13,0.548110831,7/1/11,-21.8688,113.9198,1985.000001,390892419.1,1407015.77,16884189.23,0,0,0,0,75.19081637,0.231548739,0.895449904,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_plumbeus,Carcharhinus plumbeus,176,226.5,52.5,0.0014,3.34,Shelf,Pelagic,1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,live-bearing,matrotroph,matrotrophic_lb,Placental,2,12,7.9,18.47931729,VU,littoral,littoral,pelagic,LP
Carcharhinus_plumbeus,124,21.6762658,F,129583569,FRDC WA commercial sharks,PassAcoustic,18249,335,16,0.565878378,5/22/12,-23.0752,113.681,592.0000004,280511.3057,913142.0495,12166653.22,0,0,0,0,9.879755657,0.188295443,0.442088834,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_plumbeus,Carcharhinus plumbeus,176,226.5,52.5,0.0014,3.34,Shelf,Pelagic,1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,live-bearing,matrotroph,matrotrophic_lb,Placental,2,12,7.9,18.47931729,VU,littoral,littoral,pelagic,LP
Carcharhinus_plumbeus,152,41.33156973,F,129584029,FRDC WA commercial sharks,PassAcoustic,46829,1416,9,0.713350126,7/1/11,-21.8908,113.9087,1985,1363745186,0,130258347.6,0,0,0,0,139.9881504,0.164145259,1.279182634,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_plumbeus,Carcharhinus plumbeus,176,226.5,52.5,0.0014,3.34,Shelf,Pelagic,1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,live-bearing,matrotroph,matrotrophic_lb,Placental,2,12,7.9,18.47931729,VU,littoral,littoral,pelagic,LP
Carcharhinus_plumbeus,152,41.33156973,F,129584021,FRDC WA commercial sharks,PassAcoustic,32146,1578,6,0.794962217,7/1/11,-21.8908,113.9087,1984.999999,70932.91992,695699.1898,4118442.242,0,0,0,0,3.788844659,0.164528646,0.465855421,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_plumbeus,Carcharhinus plumbeus,176,226.5,52.5,0.0014,3.34,Shelf,Pelagic,1,280,140.5,279,-37.27911462,45.79730606,83.07642068,21432300,11.4,22.4,0.093,live-bearing,matrotroph,matrotrophic_lb,Placental,2,12,7.9,18.47931729,VU,littoral,littoral,pelagic,LP
Carcharhinus_tilstoni,84.6,4.624280881,F,43603188,JCU Cleveland Bay,PassAcoustic,3,1,1,0.001980198,9/13/12,-19.1953,147.0169,505.0000051,NA,NA,NA,0,0,0,35.12408109,70.24816218,23.41605406,40.55779534,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_tilstoni,Carcharhinus tilstoni,115,196,60,0.00562,3.09,Shelf,Coastal and Continental,1,150,75.5,149,-23.94143092,-9.821875025,14.11955589,1353040,3.5,12,0.14,live-bearing,matrotroph,matrotrophic_lb,Placental,1,10,3,15.79705872,LC,littoral,littoral,pelagic,LP
Carcharhinus_tilstoni,90.5,5.699105224,F,43603177,JCU Cleveland Bay,PassAcoustic,7,1,2,0.002083333,9/13/12,-19.1953,147.0169,480.0000768,NA,NA,NA,0,0,0,3.74054293,1112.604977,160.0122947,420.0631421,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_tilstoni,Carcharhinus tilstoni,115,196,60,0.00562,3.09,Shelf,Coastal and Continental,1,150,75.5,149,-23.94143092,-9.821875025,14.11955589,1353040,3.5,12,0.14,live-bearing,matrotroph,matrotrophic_lb,Placental,1,10,3,15.79705872,LC,littoral,littoral,pelagic,LP
Carcharhinus_tilstoni,74.5,3.118031695,F,43604234,JCU Cleveland Bay,PassAcoustic,382,4,18,0.006379585,12/17/12,-19.2706,146.9626,627.0000321,24725513.06,2856879.446,21828611.81,0,0,0,0,82.77942803,0.34083846,4.278928476,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_tilstoni,Carcharhinus tilstoni,115,196,60,0.00562,3.09,Shelf,Coastal and Continental,1,150,75.5,149,-23.94143092,-9.821875025,14.11955589,1353040,3.5,12,0.14,live-bearing,matrotroph,matrotrophic_lb,Placental,1,10,3,15.79705872,LC,littoral,littoral,pelagic,LP
Carcharhinus_tilstoni,168,38.7842014,F,69918520,Townsville Reefs,PassAcoustic,3742,218,16,0.492099323,7/31/13,-18.7419,147.2625,442.9999998,241330758.4,3207377.054,59122650.36,0,0,0,0,22.04456054,0.279413044,1.709701556,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_tilstoni,Carcharhinus tilstoni,115,196,60,0.00562,3.09,Shelf,Coastal and Continental,1,150,75.5,149,-23.94143092,-9.821875025,14.11955589,1353040,3.5,12,0.14,live-bearing,matrotroph,matrotrophic_lb,Placental,1,10,3,15.79705872,LC,littoral,littoral,pelagic,LP
Carcharhinus_tilstoni,160,33.34018661,F,77523203,Townsville Reefs,PassAcoustic,21771,267,14,0.691709845,9/27/13,-18.6316,147.2967,385.9999998,243736663.6,744069.6144,14881392.29,0,0,0,0,20.14389919,0.099522702,0.545015582,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_tilstoni,Carcharhinus tilstoni,115,196,60,0.00562,3.09,Shelf,Coastal and Continental,1,150,75.5,149,-23.94143092,-9.821875025,14.11955589,1353040,3.5,12,0.14,live-bearing,matrotroph,matrotrophic_lb,Placental,1,10,3,15.79705872,LC,littoral,littoral,pelagic,LP
Carcharodon_carcharias,267,219.2186516,F,130722378,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,0,0,1,0,7/21/16,-32.1422,152.5122,NA,NA,NA,NA,0,125.8505003,251.7010006,377.5515009,503.4020012,251.7010006,355.9589687,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,262,206.9364972,F,130722420,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,0,0,1,0,9/7/16,-32.1632,152.5091,NA,NA,NA,NA,0,125.7370123,251.4740246,377.2110369,502.9480492,251.4740246,355.6379762,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,281,256.1960507,F,130722447,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,5,1,1,0.000273973,10/6/16,-28.8679,153.5934,3649.994708,NA,NA,NA,0,0,0,0,880.0089847,176.0017969,393.5519821,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,213,110.0464268,F,130722435,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,5,1,1,0.000273973,10/1/16,-28.8441,153.6216,3649.994708,NA,NA,NA,0,0,0,0,884.2663196,176.8532639,395.4559202,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,215,113.2284228,F,130722399,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,7,1,1,0.000273973,8/8/16,-28.8386,153.6126,3649.994708,NA,NA,NA,0,0,0,0,602.8973812,86.12819731,227.873791,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,220,121.4527441,F,130722411,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,4,1,1,0.000273973,9/6/16,-32.1257,152.5148,3649.994708,NA,NA,NA,0,0,0,126.5149405,506.0597621,126.5149405,253.0298811,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,205,97.91910409,F,130722381,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,4,1,1,0.000273973,7/21/16,-32.144,152.5106,3649.994708,NA,NA,NA,0,0,0,56.33609796,225.3443918,56.33609796,112.6721959,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,280,253.4254058,F,130722357,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,3,1,1,0.000273973,6/2/16,-29.0705,153.4481,3649.994708,NA,NA,NA,0,0,0,64.3122578,128.6245156,42.87483853,74.2613987,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,305,328.9521013,F,130722372,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,4,1,1,0.000273973,7/6/16,-28.2892,153.5984,3649.994708,NA,NA,NA,0,0,0,166.5535619,666.2142477,166.5535619,333.1071238,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,250,179.3639591,F,130722450,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,5,1,1,0.000273973,10/8/16,-28.8746,153.6036,3649.994708,NA,NA,NA,0,0,0,0,880.4840142,176.0968028,393.7644218,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,152,39.32249793,F,130722423,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,10,1,2,0.000273973,9/7/16,-32.1514,152.5107,3649.994708,NA,NA,NA,0,0,0,0,503.3050905,50.41233605,159.1305011,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,172,57.32973286,F,130722432,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,4,1,1,0.000273973,9/27/16,-28.8718,153.6044,3649.994708,NA,NA,NA,0,0,0,219.7911773,879.1647092,219.7911773,439.5823546,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,313,355.9822835,F,130722459,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,7,1,1,0.000273973,10/14/16,-28.872,153.5907,3649.994708,NA,NA,NA,0,0,0,0,879.0867032,125.5838147,332.2635425,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,197,86.72416854,F,130722426,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,6,1,2,0.000273973,9/8/16,-32.1585,152.5091,3649.994708,NA,NA,NA,0,0,0,0.613702504,502.5260396,83.89071826,205.0888463,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,22,0.108244872,F,130722231,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,5,1,1,0.000273973,8/26/15,-29.0358,153.479,3649.994708,NA,NA,NA,0,0,0,0,130.3981597,26.07963194,58.31582985,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,350,500.5249032,F,130722408,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,10,2,2,0.000547945,8/10/16,-28.8969,153.5728,3650.001369,NA,NA,NA,0,0,0,0,595.6696873,87.51175037,198.9780541,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,214,111.6298044,F,130722417,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,8,2,3,0.000547945,9/6/16,-32.1456,152.51,3650.001369,NA,NA,NA,0,0,0,56.51967236,727.705205,119.0133228,258.075983,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,256,192.819099,F,130722414,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,15,2,3,0.000547945,9/6/16,-32.1431,152.5137,3650.001369,NA,NA,NA,0,0,0.800746386,0.805020787,225.5614234,15.5190159,58.10775466,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,245,168.6454825,F,130722354,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,20,2,5,0.000547945,5/31/16,-29.0927,153.4376,3650.001369,NA,NA,NA,0,0,0,0.615592035,449.2940437,38.94912834,111.7652478,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,305,328.9521013,F,130722369,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,12,2,3,0.000547945,7/5/16,-28.9075,153.5639,3650.001369,NA,NA,NA,0,0,0,0.800746386,594.0743135,73.11001315,182.932731,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,298,306.4627966,F,130722360,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,9,2,2,0.000547945,7/4/16,-28.8883,153.5865,3650.001369,NA,NA,NA,0,0,0,0,148.8133717,16.7278961,49.5353871,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,305,328.9521013,F,130722402,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,16,2,4,0.000547945,8/9/16,-28.8802,153.5942,3650.001369,NA,NA,NA,0,0,0,0,732.0147671,49.14172142,174.0367999,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,290,282.0538607,F,130722384,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,12,2,4,0.000547945,7/22/16,-32.1588,152.5092,3650.001369,NA,NA,NA,0,0.201255197,0.805020787,0.805020787,450.2974255,68.88126638,143.2855465,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,245,168.6454825,F,130722298,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,17,3,6,0.000821918,10/13/15,-28.9094,153.5708,3649.999148,NA,NA,NA,0,0,0,1.436935775,731.2364738,80.64115159,192.7219745,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,22,0.108244872,F,130722244,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,37,3,5,0.000821918,8/26/15,-28.868,153.603,3649.999148,NA,NA,NA,0,0,0,0,452.1400052,27.24679382,102.736529,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,243,164.4815877,F,130722274,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,21,3,6,0.000821918,8/29/15,-28.867,153.609,3649.999148,NA,NA,NA,0,0,0,0.830904194,601.1747722,28.98444209,131.1067369,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,241,160.3873585,F,130722462,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,9,3,4,0.000821918,10/18/16,-28.8285,153.6147,3649.999148,NA,NA,NA,0,0,0,0.807927261,884.0132774,98.93142805,294.4097811,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,282,258.9869824,F,130722310,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,20,3,4,0.000821918,10/17/15,-28.8202,153.6253,3649.999148,NA,NA,NA,0,0,0,0,448.711166,44.4397074,118.271877,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
Carcharodon_carcharias,214,111.6298044,F,130722393,"NSW DPI (Whaler, White and Tiger Shark Program)",PassAcoustic,53,3,8,0.000821918,8/1/16,-30.3504,153.1147,3649.999148,NA,NA,NA,0,0,0,0,441.1050642,14.20132351,71.17620286,P,Top,Top,sharks,Galeomorphs,Lamniformes,Lamnidae,Carcharodon,Carcharodon_carcharias,Carcharodon carcharias,445,600,121.5,0.01,3.04,Shelf,Pelagic,1,1300,650.5,1299,-59.47553742,66.08294865,125.5584861,277804992,12.5,40,0.065,live-bearing,matrotroph,matrotrophic_lb,Oophagy,2,18,10,70.21617172,VU,archipelagic,macrooceanic,pelagic,OP
